Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
140,140_9,"Multimodal(Video, Text)",393,454,15.72,18.16,non-violent,0,CCTV,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,9
140,140_10,Unimodal(Video),455,649,18.2,25.96,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,10
140,140_11,Unimodal(Video),650,893,26,35.72,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,11
140,140_12,Unimodal(Video),894,941,35.76,37.64,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,12
140,140_13,Unimodal(Video),942,1037,37.68,41.48,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,13
140,140_14,Unimodal(Video),1038,1704,41.52,68.16,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,14
140,140_15,Unimodal(Video),1705,1829,68.2,73.16,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,15
140,140_16,Unimodal(Video),1830,2625,73.2,105,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,16
140,140_17,Unimodal(Video),2626,2759,105.04,110.36,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,17
140,140_18,Unimodal(Video),2760,2764,110.4,110.56,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,18
140,140_19,Unimodal(Video),2765,3254,110.6,130.16,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140_92-old-woman attack outside a Williamstown supermarket  7NEWS.mp4,19
141,141_1,"Multimodal(Video, Text)",0,767,0,25.57,non-violent,0,News,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,1
141,141_2,"Multimodal(Video, Text)",768,1002,25.6,33.4,non-violent,0,Self-filmed,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,2
141,141_3,"Multimodal(Video, Text)",1003,1038,33.43,34.6,non-violent,0,News,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,3
141,141_4,Unimodal(Video),1039,1140,34.63,38,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,4
141,141_5,"Multimodal(Video, Text)",1141,1398,38.03,46.6,non-violent,0,News,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,5
141,141_6,"Multimodal(Video, Text)",1399,1576,46.63,52.53,non-violent,0,Self-filmed,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,6
141,141_7,"Multimodal(Video, Text)",1577,2420,52.57,80.67,non-violent,0,News,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,7
141,141_8,Unimodal(Video),2421,2571,80.7,85.7,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141_Victim returns home after Newton supermarket stabbing.mp4,8
142,142_2,"Multimodal(Video, Sound)",143,829,4.77,27.66,non-violent,0,News,,,,Non-violent,Crying,689,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,2
142,142_3,"Multimodal(Video, Text)",830,1103,27.69,36.8,non-violent,0,News,Violent,"Victim, attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,3
142,142_4,Unimodal(Video),1104,1372,36.84,45.78,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,4
142,142_5,"Multimodal(Video, Text)",1373,1663,45.81,55.49,non-violent,0,News,Violent,victim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,5
142,142_6,Unimodal(Video),1664,1861,55.52,62.1,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,6
142,142_7,Unimodal(Video),1862,1959,62.13,65.36,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,7
142,142_8,Unimodal(Video),1960,2332,65.4,77.81,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,8
142,142_9,Unimodal(Video),2333,2475,77.84,82.58,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,9
142,142_10,Unimodal(Video),2476,2589,82.62,86.39,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,10
142,142_11,Unimodal(Video),2590,3390,86.42,113.11,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,11
142,142_12,Unimodal(Video),3397,3725,113.35,124.29,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142_Random attack fears grow after recent stabbing incident in Seoul.mp4,12
143,143_1,"Multimodal(Video, Text)",0,474,0,18.96,non-violent,0,News,Violent,"STABBING, knife attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143_Four people injured after knife attack at New Zealand supermarket.mp4,1
143,143_2,"Multimodal(Video, Text)",475,591,19,23.64,violent,1,News,Violent,"STABBING, knife attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143_Four people injured after knife attack at New Zealand supermarket.mp4,2
143,143_3,"Multimodal(Video, Text)",592,726,23.68,29.04,non-violent,0,News,Violent,"STABBING, knife attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143_Four people injured after knife attack at New Zealand supermarket.mp4,3
143,143_4,Unimodal(Video),727,1565,29.08,62.6,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143_Four people injured after knife attack at New Zealand supermarket.mp4,4
144,144_1,Unimodal(Video),0,1792,0,59.73,non-violent,0,Dashcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144_Watch Lyft driver James Bode?€?s reaction to a passenger?€?s racist remarks..mp4,1
145,145_1,Unimodal(Video),0,15,0,0.5,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,1
145,145_2,Unimodal(Video),16,37,0.53,1.23,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,2
145,145_3,Unimodal(Video),38,178,1.27,5.94,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,3
145,145_4,Unimodal(Video),179,419,5.97,13.98,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,4
145,145_5,Unimodal(Video),426,539,14.21,17.98,non-violent,0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,5
145,145_6,Unimodal(Video),540,668,18.02,22.29,violent,1,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,6
145,145_7,Unimodal(Video),669,815,22.32,27.19,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,7
145,145_8,Unimodal(Video),816,838,27.23,27.96,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,8
145,145_9,Unimodal(Video),839,1097,27.99,36.6,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,9
145,145_10,"Multimodal(Video, Text)",1098,1099,36.64,36.67,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,10
145,145_11,"Multimodal(Video, Text)",1100,1184,36.7,39.51,non-violent,0,News,Violent,"VIOLENT, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,11
145,145_12,Unimodal(Video),1191,1256,39.74,41.91,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,12
145,145_13,Unimodal(Video),1257,1349,41.94,45.01,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,13
145,145_14,Unimodal(Video),1350,1697,45.05,56.62,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,14
145,145_15,Unimodal(Video),1698,1771,56.66,59.09,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,15
145,145_16,Unimodal(Video),1772,1823,59.13,60.83,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,16
145,145_17,Unimodal(Video),1824,1902,60.86,63.46,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,17
145,145_18,Unimodal(Video),1903,1995,63.5,66.57,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,18
145,145_19,Unimodal(Video),1996,2140,66.6,71.4,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,19
145,145_20,Unimodal(Video),2141,2287,71.44,76.31,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,20
145,145_21,Unimodal(Video),2288,2353,76.34,78.51,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,21
145,145_22,Unimodal(Video),2354,2493,78.55,83.18,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,22
145,145_23,Unimodal(Video),2494,2540,83.22,84.75,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,23
145,145_24,Unimodal(Video),2541,2621,84.78,87.45,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,24
145,145_25,Unimodal(Video),2622,3592,87.49,119.85,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,25
145,145_26,Unimodal(Video),3593,3718,119.89,124.06,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,26
145,145_27,Unimodal(Video),3719,3781,124.09,126.16,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,27
145,145_28,Unimodal(Video),3782,3937,126.19,131.36,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,28
145,145_29,Unimodal(Video),3938,4343,131.4,144.91,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,29
145,145_30,Unimodal(Video),4344,4365,144.94,145.65,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,30
145,145_31,Unimodal(Video),4366,4761,145.68,158.86,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,31
145,145_32,"Multimodal(Video, Text)",4762,5039,158.89,168.13,non-violent,0,News,Violent,BEATING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145_Exclusive video shows alleged jailhouse beating that led to arrests of BSO detention deputies.mp4,32
146,146_1,Unimodal(Video),0,148,0,4.94,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,1
146,146_2,Unimodal(Video),149,178,4.97,5.94,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,2
146,146_3,"Multimodal(Video, Text)",179,296,5.97,9.88,non-violent,0,News,Violent,STABBING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,3
146,146_4,Unimodal(Video),314,394,10.48,13.15,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,4
146,146_5,"Multimodal(Video, Text)",395,409,13.18,13.65,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,5
146,146_6,"Multimodal(Video, Text)",410,626,13.68,20.89,non-violent,0,News,Violent,"ATTACK, STABBING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,6
146,146_7,Unimodal(Video),627,660,20.92,22.02,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,7
146,146_8,"Multimodal(Video, Text)",661,664,22.06,22.16,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,8
146,146_9,"Multimodal(Video, Text)",665,666,22.19,22.22,non-violent,0,News,Violent,"ATTACK, STABBING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,9
146,146_10,"Multimodal(Video, Text)",667,863,22.26,28.8,non-violent,0,News,Violent,"ATTACK, STABBING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,10
146,146_11,Unimodal(Video),864,1032,28.83,34.43,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,11
146,146_12,"Multimodal(Video, Text)",1033,1043,34.47,34.8,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,12
146,146_13,"Multimodal(Video, Text)",1044,1045,34.83,34.87,non-violent,0,News,Violent,"ATTACK, SHOOTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,13
146,146_14,"Multimodal(Video, Text)",1046,1876,34.9,62.6,non-violent,0,News,Violent,"ATTACK, SHOOTING, STABBED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,14
146,146_15,"Multimodal(Video, Text)",1877,1883,62.63,62.83,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,15
146,146_16,"Multimodal(Video, Text)",1884,2173,62.86,72.51,non-violent,0,News,Violent,"ATTACK, STABBING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,16
146,146_17,"Multimodal(Video, Text)",2174,2180,72.54,72.74,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,17
146,146_18,"Multimodal(Video, Text)",2181,3292,72.77,109.84,non-violent,0,News,Violent,"ATTACK, STABBED, SHOOTING
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,18
146,146_19,"Multimodal(Video, Text)",3293,3299,109.88,110.08,non-violent,0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,19
146,146_20,"Multimodal(Video, Text)",3300,4043,110.11,134.9,non-violent,0,News,Violent,"ATTACK, STABBED, SHOOTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,20
146,146_21,Unimodal(Video),4044,4314,134.93,143.94,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146_Rapper Tory Lanez rushed to hospital after prison yard stabbing.mp4,21
147,147_1,"Multimodal(Video, Sound)",0,63,0,2.1,none,,News,,,,Violent,Shouting,30,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,1
147,147_2,"Multimodal(Video, Sound)",67,252,2.24,8.41,non-violent,0,Self-filmed,,,,Violent,Shouting,67,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,2
147,147_3,"Multimodal(Video, Sound)",253,508,8.44,16.95,violent,1,Self-filmed,,,,Violent,Shouting,253,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,3
147,147_4,"Multimodal(Video, Sound)",509,559,16.98,18.65,non-violent,0,Self-filmed,,,,Violent,Shouting,509,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,4
147,147_5,"Multimodal(Video, Sound)",560,780,18.69,26.03,violent,1,Self-filmed,,,,Violent,Shouting,560,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,5
147,147_6,Unimodal(Video),787,3596,26.26,119.99,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,6
147,147_7,Unimodal(Video),3597,3717,120.02,124.02,violent,1,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,7
147,147_8,Unimodal(Video),3722,4680,124.19,156.16,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147_Seattle police make multiple arrests during heated protest at Cal Anderson Park.mp4,8
148,148_1,Unimodal(Video),0,46,0,1.53,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,1
148,148_2,"Multimodal(Video, Text)",47,635,1.57,22.16,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,2
148,148_3,Unimodal(Video),636,639,21.22,21.32,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,3
148,148_4,Unimodal(Video),666,789,22.22,26.33,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,4
148,148_5,"Multimodal(Video, Text)",790,943,26.36,31.46,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,5
148,148_6,"Multimodal(Video, Text)",944,1032,31.5,34.43,violent,1,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,6
148,148_7,"Multimodal(Video, Text)",1036,1421,34.57,47.41,violent,1,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,7
148,148_8,"Multimodal(Video, Text)",1422,1457,47.45,48.62,violent,1,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,8
148,148_9,"Multimodal(Video, Text)",1458,1611,48.65,53.75,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,9
148,148_10,"Multimodal(Video, Text)",1612,1782,53.79,59.46,violent,1,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,10
148,148_11,"Multimodal(Video, Text)",1788,2160,59.66,72.07,non-violent,0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148_Violent protests erupt in Hong Kong.mp4,11
