Video ID,Segment ID,Modality,Start frame,End frame,Duration(frames),Start time(s),End time(s),Duration(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position
118,118_4,"Multimodal(Video, Text)",229,268,40,7.64,8.94,1.3,violent,1,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,4
118,118_5,"Multimodal(Video, Text)",269,269,1,8.98,8.98,0,none,,News,Violent,Gunmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,5
118,118_6,Unimodal(Video),270,285,16,9.01,9.51,0.5,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,6
118,118_7,Unimodal(Video),286,584,299,9.54,19.49,9.95,non-violent,0,News,,Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,7
118,118_8,Unimodal(Video),639,868,230,21.32,28.96,7.64,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,8
118,118_9,"Multimodal(Video, Text)",869,1047,179,29,34.93,5.93,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,9
118,118_10,"Multimodal(Video, Text)",1048,1286,239,34.97,42.91,7.94,violent,1,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,10
118,118_11,"Multimodal(Video, Text)",1287,1501,215,42.94,50.08,7.14,non-violent,0,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,11
118,118_12,"Multimodal(Video, Text)",1502,1526,25,50.12,50.92,0.8,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,12
118,118_13,Unimodal(Video),1527,1630,104,50.95,54.39,3.44,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,13
118,118_14,"Multimodal(Video, Text)",1631,1912,282,54.42,63.8,9.38,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,14
118,118_15,"Multimodal(Video, Text)",1913,2033,121,63.83,67.83,4,non-violent,0,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,15
118,118_16,"Multimodal(Video, Text)",2034,2079,46,67.87,69.37,1.5,violent,1,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,16
118,118_17,"Multimodal(Video, Text)",2080,2372,293,69.4,79.15,9.75,non-violent,0,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,17
118,118_18,"Multimodal(Video, Text)",2373,2446,74,79.18,81.61,2.43,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,18
118,118_19,Unimodal(Video),2447,2510,64,81.65,83.75,2.1,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,19
118,118_20,Unimodal(Video),2511,2513,3,83.78,83.85,0.07,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,20
118,118_21,"Multimodal(Video, Text)",2514,2865,352,83.88,95.6,11.72,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,21
118,118_22,"Multimodal(Video, Text)",2866,3246,381,95.63,108.31,12.68,non-violent,0,CCTV,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,22
118,118_23,"Multimodal(Video, Text)",3247,3527,281,108.34,117.68,9.34,non-violent,0,News,Violent,"Gunmen, Attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,23
118,118_24,Unimodal(Video),3528,3568,41,117.72,119.05,1.33,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118_Video shows gunmen attack store clerk.mp4,24
119,119_1,Unimodal(Video),0,43,44,0,1.43,1.43,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,1
119,119_2,"Multimodal(Video, Text)",44,94,51,1.47,3.14,1.67,none,,News,Violent,CRIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,2
119,119_3,Unimodal(Video),95,110,16,3.17,3.67,0.5,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,3
119,119_4,Unimodal(Video),111,224,114,3.7,7.47,3.77,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,4
119,119_5,Unimodal(Video),225,311,87,7.51,10.38,2.87,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,5
119,119_6,Unimodal(Video),312,798,487,10.41,26.63,16.22,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,6
119,119_7,Unimodal(Video),799,896,98,26.66,29.9,3.24,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,7
119,119_8,Unimodal(Video),903,957,55,30.13,31.93,1.8,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,8
119,119_9,Unimodal(Video),960,990,31,32.03,33.03,1,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,9
119,119_10,Unimodal(Video),1016,1135,120,33.9,37.87,3.97,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,10
119,119_11,Unimodal(Video),1138,1305,168,37.97,43.54,5.57,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,11
119,119_12,Unimodal(Video),1306,1453,148,43.58,48.48,4.9,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,12
119,119_13,Unimodal(Video),1454,1605,152,48.52,53.55,5.03,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,13
119,119_14,Unimodal(Video),1608,1626,19,53.65,54.25,0.6,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,14
119,119_15,"Multimodal(Video, Text)",1627,1744,118,54.29,58.19,3.9,non-violent,0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,15
119,119_16,Unimodal(Video),1745,1752,8,58.22,58.46,0.24,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,16
119,119_17,Unimodal(Video),1755,1865,111,58.56,62.23,3.67,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,17
119,119_18,Unimodal(Video),1866,1882,17,62.26,62.8,0.54,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,18
119,119_19,Unimodal(Video),1883,1907,25,62.83,63.63,0.8,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,19
119,119_20,Unimodal(Video),1920,1956,37,64.06,65.27,1.21,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,20
119,119_21,Unimodal(Video),1957,1983,27,65.3,66.17,0.87,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,21
119,119_22,Unimodal(Video),1984,2061,78,66.2,68.77,2.57,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,22
119,119_23,Unimodal(Video),2076,2112,37,69.27,70.47,1.2,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,23
119,119_24,Unimodal(Video),2113,2140,28,70.5,71.4,0.9,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,24
119,119_25,Unimodal(Video),2141,2166,26,71.44,72.27,0.83,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,25
119,119_26,Unimodal(Video),2167,2170,4,72.31,72.41,0.1,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,26
119,119_27,Unimodal(Video),2180,2323,144,72.74,77.51,4.77,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,27
119,119_28,Unimodal(Video),2324,2498,175,77.54,83.35,5.81,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,28
119,119_29,Unimodal(Video),2499,2532,34,83.38,84.48,1.1,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,29
119,119_30,Unimodal(Video),2533,2580,48,84.52,86.09,1.57,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,30
119,119_31,Unimodal(Video),2581,2646,66,86.12,88.29,2.17,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,31
119,119_32,Unimodal(Video),2647,2693,47,88.32,89.86,1.54,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,32
119,119_33,Unimodal(Video),2694,2852,159,89.89,95.16,5.27,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,33
119,119_34,Unimodal(Video),2856,2987,132,95.3,99.67,4.37,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,34
119,119_35,Unimodal(Video),2988,3436,449,99.7,114.65,14.95,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119_Video shows attack on store clerk in Miramar.mp4,35
120,120_1,Unimodal(Video),0,39,40,0,1.3,1.3,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,1
120,120_2,"Multimodal(Video, Text)",40,181,142,1.33,6.04,4.71,non-violent,0,News,Violent,Attacked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,2
120,120_3,"Multimodal(Video, Text)",182,538,357,6.07,17.95,11.88,none,,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,3
120,120_4,Unimodal(Video),545,718,174,18.18,23.96,5.78,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,4
120,120_5,"Multimodal(Video, Text)",719,2982,2264,23.99,99.5,75.51,non-violent,0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,5
120,120_6,Unimodal(Video),2983,3119,137,99.53,104.07,4.54,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,6
120,120_7,"Multimodal(Video, Text)",3120,3494,375,104.1,116.58,12.48,non-violent,0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,7
120,120_8,Unimodal(Video),3495,3626,132,116.62,120.99,4.37,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,8
120,120_9,"Multimodal(Video, Text)",3627,3697,71,121.02,123.36,2.34,non-violent,0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,9
120,120_10,Unimodal(Video),3698,3761,64,123.39,125.49,2.1,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120_Store clerk attacked.mp4,10
121,121_1,Unimodal(Video),0,417,418,0,13.91,13.91,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,1
121,121_2,Unimodal(Video),418,742,325,13.95,24.76,10.81,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,2
121,121_3,Unimodal(Video),743,773,31,24.79,25.79,1,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,3
121,121_4,Unimodal(Video),774,929,156,25.83,31,5.17,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,4
121,121_5,Unimodal(Video),930,1094,165,31.03,36.5,5.47,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,5
121,121_6,Unimodal(Video),1095,1097,3,36.54,36.6,0.06,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,6
121,121_7,Unimodal(Video),1098,1223,126,36.64,40.81,4.17,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,7
121,121_8,Unimodal(Video),1224,1276,53,40.84,42.58,1.74,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,8
121,121_9,Unimodal(Video),1277,1304,28,42.61,43.51,0.9,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,9
121,121_10,Unimodal(Video),1305,1653,349,43.54,55.15,11.61,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,10
121,121_11,Unimodal(Video),1654,1674,21,55.19,55.86,0.67,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,11
121,121_12,Unimodal(Video),1675,1714,40,55.89,57.19,1.3,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,12
121,121_13,Unimodal(Video),1715,1771,57,57.22,59.09,1.87,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,13
121,121_14,Unimodal(Video),1772,1908,137,59.13,63.66,4.53,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,14
121,121_15,Unimodal(Video),1909,1951,43,63.7,65.1,1.4,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,15
121,121_16,Unimodal(Video),1952,2077,126,65.13,69.3,4.17,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,16
121,121_17,Unimodal(Video),2078,2093,16,69.34,69.84,0.5,non-violent,0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,17
121,121_18,Unimodal(Video),2094,2265,172,69.87,75.57,5.7,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,18
121,121_19,Unimodal(Video),2282,2637,356,76.14,87.99,11.85,non-violent,0,Combination,,,CCTV+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,19
121,121_20,Unimodal(Video),2638,2941,304,88.02,98.13,10.11,violent,1,Combination,,,CCTV+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121_Surveillance Video Shows Clerk Being Attacked.mp4,20
122,122_1,Unimodal(Video),0,373,374,0,12.45,12.45,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",1
122,122_2,Unimodal(Video),374,427,54,12.48,14.25,1.77,non-violent,0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",2
122,122_3,Unimodal(Video),428,787,360,14.28,26.26,11.98,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",3
122,122_4,Unimodal(Video),788,1287,500,26.29,42.94,16.65,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",4
122,122_5,Unimodal(Video),1288,1458,171,42.98,48.65,5.67,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",5
122,122_6,Unimodal(Video),1459,2383,925,48.68,79.51,30.83,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",6
122,122_7,Unimodal(Video),2384,2673,290,79.55,89.19,9.64,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",7
122,122_8,Unimodal(Video),2674,3087,414,89.22,103,13.78,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",8
122,122_9,Unimodal(Video),3088,3221,134,103.04,107.47,4.43,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",9
122,122_10,Unimodal(Video),3222,3818,597,107.51,127.39,19.88,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122_'I ain't sorry' Suspect in mall fight admits to stomping victim, says it was self-defense.mp4",10
123,123_1,Unimodal(Video),0,3073,3074,0,122.92,122.92,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123_Police allege rival gangs planned machete fight at Melbourne shopping centre.mp4,1
123,123_2,Unimodal(Video),3077,3234,158,123.08,129.36,6.28,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123_Police allege rival gangs planned machete fight at Melbourne shopping centre.mp4,2
124,124_1,Unimodal(Video),0,1396,1397,0,55.84,55.84,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124_Melbourne shopping centre in lockdown after reported stabbing incident  ABC NEWS.mp4,1
124,124_2,Unimodal(Video),1397,1896,500,55.88,75.84,19.96,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124_Melbourne shopping centre in lockdown after reported stabbing incident  ABC NEWS.mp4,2
125,125_1,Unimodal(Video),0,489,490,0,16.32,16.32,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125_Group of girls fighting in mall disturbs patrons.mp4,1
125,125_2,Unimodal(Video),506,767,262,16.88,25.59,8.71,violent,1,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125_Group of girls fighting in mall disturbs patrons.mp4,2
125,125_3,Unimodal(Video),768,1053,286,25.63,35.13,9.5,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125_Group of girls fighting in mall disturbs patrons.mp4,3
125,125_4,Unimodal(Video),1054,1167,114,35.17,38.94,3.77,violent,1,Combination,,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125_Group of girls fighting in mall disturbs patrons.mp4,4
125,125_5,Unimodal(Video),1168,2678,1511,38.97,89.36,50.39,non-violent,0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125_Group of girls fighting in mall disturbs patrons.mp4,5
126,126_1,Unimodal(Video),0,14,15,0,0.56,0.56,violent,1,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126_Shopping centre on lockdown as terrifying machete fight erupts.mp4,1
126,126_2,"Multimodal(Video, Text)",15,15,1,0.6,0.6,0,violent,1,CCTV,Violent,fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126_Shopping centre on lockdown as terrifying machete fight erupts.mp4,2
126,126_3,"Multimodal(Video, Text)",16,107,92,0.64,4.28,3.64,violent,1,CCTV,Violent,"fighting, fight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126_Shopping centre on lockdown as terrifying machete fight erupts.mp4,3
126,126_4,"Multimodal(Video, Text)",108,182,75,4.32,7.28,2.96,non-violent,0,Self-filmed,Violent,"fighting, fight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126_Shopping centre on lockdown as terrifying machete fight erupts.mp4,4
126,126_5,"Multimodal(Video, Text)",183,183,1,7.32,7.32,0,non-violent,0,Self-filmed,Violent,"fighting, wielding knives, brawl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126_Shopping centre on lockdown as terrifying machete fight erupts.mp4,5
